"Date","R","SD"
2001-01-10,2.2378556262192,4.30576678106809
2001-01-11,1.91786700305718,4.30049246023439
2001-01-12,1.48150857851407,4.28632753627526
2001-01-15,0.666224982541625,4.24533129250492
2001-01-16,-0.265957603575883,4.2378475390212
2001-01-17,4.42780660182737,4.19349119673386
2001-01-18,-1.28206884290614,4.17479124204624
2001-01-19,3.42455785131676,4.14190408736148
2001-01-22,-4.72327740399787,4.13927005231578
2001-01-23,2.58078839558727,4.12090977423959
2001-01-24,3.87306371816986,4.07875034804806
2001-01-25,-1.35720775455435,4.08422114282824
2001-01-26,-1.37588161714277,4.03649519464515
2001-01-29,-4.64000756047642,4.03096641195623
2001-01-30,0.263504763800503,4.02791313537982
2001-01-31,-0.660068403135202,4.00980907325117
2001-02-01,-3.3673215106588,3.96246440947089
2001-02-02,-0.963531198367214,3.95383527865137
2001-02-05,2.05346024417077,3.95389600354004
2001-02-06,0.135409634772923,3.95514329508085
2001-02-07,-1.9126266093527,3.93808183502676
2001-02-08,1.09740470319767,3.93679385199516
2001-02-09,-2.06761328384273,3.93762351919796
2001-02-12,-0.418702635421658,3.92389267832157
2001-02-13,2.89475760348687,3.92375629618875
2001-02-14,-1.09290705321903,3.92871735169321
2001-02-15,7.4107972153722,3.92907116811099
2001-02-16,-5.10248019708483,3.95703517552068
2001-02-19,-2.03396842371227,3.96212772901815
2001-02-20,-1.79686935428164,3.94995953532393
2001-02-21,-6.77981282146085,3.94416378691401
2001-02-22,0.891536365795233,3.96554665156066
2001-02-23,-2.24392361912779,3.96569837642274
2001-02-26,4.14874311619723,3.96656344679232
2001-02-27,-2.64721340419766,3.97429354738597
2001-02-28,0.446097394062527,3.97321714379418
2001-03-01,2.3461486678998,3.96387660125616
2001-03-02,2.15062052209637,3.95506413496189
2001-03-05,5.92051751622086,3.94908754147497
2001-03-06,5.46299674865899,3.96234223750685
2001-03-07,4.33504408736136,3.9777222297056
2001-03-11,-2.57841171557146,3.9833368700918
2001-03-12,-3.03053494953289,3.98614073383934
2001-03-13,0.76628727455691,3.97864287144817
2001-03-14,5.20563619560531,3.96823617068328
2001-03-15,9.66268356890717,3.96757075366793
2001-03-16,3.02398851897182,3.9999782274348
2001-03-19,0,4.00092648689767
2001-03-20,0,3.99042357546359
2001-03-21,-2.69558099885282,3.98296599499736
2001-03-22,0.544960476756469,3.98603289290569
2001-03-23,-0.217627942259552,3.98488874496313
2001-03-26,-1.09530120191972,3.97492306686662
2001-03-27,0.439561147303813,3.96891940963447
2001-03-28,-0.439561147303811,3.96805774004589
2001-03-29,-0.88496152769825,3.96805300060557
2001-03-30,4.13551856819139,3.93137452839165
2001-04-02,0.954914417985364,3.93512988011647
2001-04-03,-3.00129708303911,3.92865166983175
2001-04-04,0.32591012009067,3.92915599840989
2001-04-05,4.14291854136986,3.92651200301359
2001-04-06,-2.2094533706243,3.88931913382397
2001-04-09,-0.53333459753625,3.85608525664508
2001-04-10,3.67495422087414,3.85391027200956
2001-04-11,3.74348212211337,3.86144858429204
2001-04-12,-0.69756137364251,3.82515849617471
2001-04-13,2.66419309464211,3.81321599584767
2001-04-16,-1.86737612972442,3.81169437806214
2001-04-17,1.96469973837964,3.81313114689031
2001-04-18,5.39648199594495,3.81532856750155
2001-04-19,-1.766666124877,3.79463851812046
2001-04-20,-4.41106984474731,3.7959943915606
2001-04-23,-0.985229644301159,3.80572220952328
2001-04-24,2.54168129841233,3.80337237328531
2001-04-25,-0.969939708871351,3.80450382918501
2001-04-26,3.35441128832682,3.80126022814425
2001-04-27,-1.42384939891149,3.80614826743212
2001-04-28,-0.0956480225956934,3.79834850540148
2001-05-03,0.382044399738573,3.79328302024857
2001-05-04,1.41980615052927,3.78564244954443
2001-05-07,-1.03921577676143,3.78613346542347
2001-05-08,0.945186620797242,3.78650778365244
2001-05-10,-0.282619123583497,3.78695170254084
2001-05-11,-0.852681622916187,3.78607837224571
2001-05-14,-0.381316000641427,3.78610186109835
2001-05-15,1.42249909313475,3.78569888679963
2001-05-16,0.469704949986916,3.78387339619105
2001-05-17,0.932842585463529,3.78347929737262
2001-05-18,1.1080445776572,3.78255619548513
2001-05-21,0.091785229022896,3.73092600276945
2001-05-22,0.640148505204067,3.73059043136233
2001-05-23,6.44245675165716,3.71415754644936
2001-05-24,-2.59754864032607,3.71647531867984
2001-05-25,-1.50245866500979,3.67283156790532
2001-05-28,-3.35024542445624,3.66074365819733
2001-05-29,-2.23472986919967,3.6575018597484
2001-05-30,0.750472565406779,3.64914140281877
2001-05-31,-0.187090793581173,3.64937200283848
2001-06-01,2.03899557030492,3.63943949038874
2001-06-04,2.17794452640399,3.63939989168515
2001-06-05,2.04360732633066,3.63162117160979
2001-06-06,0,3.61540546048043
2001-06-07,-2.67395610418992,3.60993220895129
2001-06-08,0.630348777859252,3.5865683310989
2001-06-09,-1.53779602119992,3.57356930796204
2001-06-13,2.43145701784063,3.57391380522529
2001-06-14,-0.356506616449615,3.57694858578653
2001-06-15,0.888894741724577,3.57543711379486
2001-06-18,2.87852408122784,3.57012009117853
2001-06-19,1.02652740595948,3.57455558740625
2001-06-20,-0.426439878645765,3.56550066738562
2001-06-21,-0.600087527313725,3.55549936414475
2001-06-22,0.600087527313734,3.54864734774134
2001-06-25,0.256082086167365,3.54609472824693
2001-06-26,-2.85363072649345,3.54589311393166
2001-06-27,-3.11829274366879,3.54837713234568
2001-06-28,0.180831875678368,3.52071614756656
2001-06-29,-0.634347392217493,3.5185616972342
2001-07-02,-2.95224392663218,3.48189767260641
2001-07-03,-1.5094626222485,3.42950986740205
2001-07-04,3.64015925354156,3.38411389560297
2001-07-05,-0.735973883208027,3.38506964253732
2001-07-06,-2.61942010908237,3.38536779517662
2001-07-09,-0.189753377619139,3.25130040468349
2001-07-10,0.0949216967332155,3.24966392733433
2001-07-11,-3.770383762542,3.22345235637342
2001-07-12,0,3.22710402867257
2001-07-13,-2.49389483472521,3.22310083798461
2001-07-16,2.19789067187752,3.22392042684441
2001-07-17,-0.197824001210571,3.22724112903833
2001-07-18,-1.49628726767124,3.22722279754901
2001-07-19,1.59524818618786,3.22758592120764
2001-07-20,-1.39444490586329,3.22431396217557
2001-07-23,0.60000180000972,3.22500457613949
2001-07-24,-0.299550897979834,3.22483233637722
2001-07-25,0.399202126953746,3.22398844299939
2001-07-26,5.42768868544383,3.22312486500037
2001-07-27,-3.94471538833882,3.24203368656795
2001-07-30,0.0980873055592114,3.24988376321479
2001-07-31,-1.98026272961798,3.24976458168406
2001-08-01,2.46926125903714,3.25192838103794
2001-08-02,-0.783549552394861,3.25591067498534
2001-08-03,-0.394089179987659,3.25561671041169
2001-08-06,-1.19167249334629,3.25215843251465
2001-08-07,-0.0999500333083388,3.24584156456845
2001-08-08,0,3.24513309090623
2001-08-09,0.796816964917688,3.24489411191794
2001-08-10,-0.696866931609343,3.24442407066948
2001-08-13,1.2903404835908,3.24209754735563
2001-08-14,0.0985707324759128,3.24319318363755
2001-08-15,-0.394867245541633,3.2374696919606
2001-08-16,-0.495786836078677,3.23725812091362
2001-08-17,0.0993542058877736,3.23482925909895
2001-08-20,-0.298359246688771,3.23220793967224
2001-08-21,2.0700591320834,3.23033282607141
2001-08-22,0.0975134158206291,3.23290310745687
2001-08-23,0.4861458286245,3.22817805161149
2001-08-24,0.290557105141465,3.22483714881833
2001-08-27,0.0966650631094974,3.21314967978773
2001-08-28,0.481928643594892,3.21315613754898
2001-08-29,2.37540860081071,3.21228817407054
2001-08-30,-0.282087634164123,3.20458564862605
2001-08-31,-0.661315589171734,3.20292684723255
2001-09-03,1.50520245375818,3.20283579009799
2001-09-04,2.67173883387133,3.20310744270266
2001-09-05,-1.09690313705739,3.20583894953144
2001-09-06,-1.01617502594995,3.206420760909
2001-09-07,-0.0928936434658751,3.2069238611057
2001-09-10,-1.30965389198456,3.20344551508919
2001-09-11,-2.09332096664658,3.20342124475462
2001-09-12,-5.94234204708008,3.20482442330458
2001-09-13,1.71981982972208,3.22485337111371
2001-09-14,-1.51594616073724,3.22344885244976
2001-09-17,-1.1264840063141,3.224018077854
2001-09-18,1.4315172880764,3.22423823435161
2001-09-19,0,3.19827708748635
2001-09-20,-2.88382497191347,3.19537254077197
2001-09-21,-5.03587919420585,3.18427463719634
2001-09-24,-1.55041865359653,3.19966400402375
2001-09-25,-4.21714909906752,3.15876465852589
2001-09-26,0.580384681980027,3.12403921320651
2001-09-27,1.37933221323358,3.11769727601414
2001-09-28,1.5855371789794,3.11745205979939
2001-10-01,-0.563381771825602,3.11909996369698
2001-10-02,1.45824232942701,3.11882466347747
2001-10-03,-2.13851706170227,3.11956063212519
2001-10-04,1.24365650410086,3.11194316735549
2001-10-05,1.67134809737405,3.09986196599377
2001-10-08,-0.554018037561536,3.10131459824822
2001-10-09,0.995033085316809,3.10121234928462
2001-10-10,2.28394919698227,3.09971012928778
2001-10-11,2.96631918235589,3.1028705063529
2001-10-12,0.728032336812532,3.08889535606815
2001-10-15,0.310398593759101,3.08907784840768
2001-10-16,0.515199490942811,3.08721779766442
2001-10-17,1.42859572474764,3.05066366181165
2001-10-18,-3.71559768880913,3.04961828679809
2001-10-19,2.28700196406148,3.01253004630445
2001-10-22,1.42859572474764,3.00029798633145
2001-10-23,1.7077260818193,2.96084067334589
2001-10-24,0.099552024150162,2.96276929035714
2001-10-25,-2.11169234409226,2.96086316981457
2001-10-26,1.31248729095849,2.96000105060081
2001-10-29,-0.301356330526429,2.96122188809418
2001-10-30,1.59684031787312,2.96016495155508
2001-10-31,-0.895083052008467,2.9547419722828
2001-11-01,0.796024103838832,2.95522118853586
2001-11-02,1.18227978110566,2.95473201659865
2001-11-05,2.89595527122857,2.95466326460951
2001-11-06,-3.48534794010635,2.96036464895303
2001-11-08,6.11460737822469,2.96792989920474
2001-11-09,0.370028174285595,2.98947361976303
2001-11-12,-3.09448038494215,2.98037800143577
2001-11-13,5.55698511548108,2.98633999024952
2001-11-14,-2.83253290482453,2.99876377084103
2001-11-15,-2.62925943811836,2.99847150945645
2001-11-16,0.85268162291618,2.99905686287763
2001-11-19,0.0942951507870141,2.99953907228181
2001-11-20,2.05231083870075,2.99780667346135
2001-11-21,2.28216203062387,2.99468290251417
2001-11-22,8.05979547727543,2.99488558380917
2001-11-23,0.74658165108032,3.02060358700877
2001-11-26,1.4766470116301,3.01665769985686
2001-11-27,3.20540262900835,3.01522505005675
2001-11-28,0.707272103536801,3.00991864593651
2001-11-29,3.46321643790924,2.99899795115726
2001-11-30,5.15958204827332,2.99355630717789
2001-12-03,2.3430251808386,2.8682485370506
2001-12-04,6.84781191416514,2.84897851191382
2001-12-05,2.39571185770743,2.87594528048287
2001-12-06,8.34327912504554,2.81457149876695
2001-12-07,10.6536986381756,2.85822569009633
2001-12-10,0.527705710084382,2.88940907078973
2001-12-11,4.52752220619876,2.86707258534957
2001-12-13,-8.99423188203481,2.87435355868343
2001-12-14,1.36651484190809,2.93269664506919
2001-12-17,7.0222661492561,2.92110837256095
2001-12-18,2.15277400050243,2.8782212651888
2001-12-19,5.11694630456797,2.86220803510474
2001-12-20,0.141076910301789,2.87524882619806
2001-12-21,-0.0470035261297968,2.82122059170896
