"Date","PX_LAST","DIV","DIV_GAP","R"
2000-06-30,0.975,0,0,10.0245414991056
2000-07-03,1.066,0,0,8.92311337279428
2000-07-04,1.103,0,0,3.41204145277126
2000-07-05,1.101,0,0,-0.18148825308225
2000-07-06,1.28,0,0,15.0641220190983
2000-07-07,1.3,0,0,1.55041865359653
2000-07-10,1.386,0,0,6.40576363002203
2000-07-11,1.347,0,0,-2.85420033394845
2000-07-12,1.38,0,0,2.42036017408864
2000-07-13,1.35,0,0,-2.19789067187751
2000-07-14,1.351,0,0,0.0740466527723692
2000-07-17,1.352,0,0,0.0739918642710736
2000-07-18,1.335,0,0,-1.26536857685596
2000-07-19,1.296,0,0,-2.96486939221298
2000-07-20,1.285,0,0,-0.852387958289992
2000-07-21,1.295,0,0,0.775197680431792
2000-07-24,1.309,0,0,1.07527917762619
2000-07-25,1.291,0,0,-1.38463750632574
2000-07-26,1.29,0,0,-0.0774893490924577
2000-07-27,1.308,0,0,1.38570346614263
2000-07-28,1.313,0,0,0.381534228565206
2000-07-31,1.31,0,0,-0.228745810759886
2000-08-01,1.314,0,0,0.304878284935851
2000-08-02,1.3,0,0,-1.07116555949278
2000-08-03,1.33,0,0,2.28146777661713
2000-08-04,1.374,0,0,3.25472515664952
2000-08-07,1.387,0,0,0.941694753253687
2000-08-08,1.394,0,0,0.503417100563744
2000-08-09,1.41,0,0,1.14123920517448
2000-08-10,1.38,0,0,-2.15062052209636
2000-08-11,1.385,0,0,0.361664047018851
2000-08-14,1.426,0,0,2.91731823528023
2000-08-15,1.415,0,0,-0.774379089690318
2000-08-16,1.385,0,0,-2.14293914558992
2000-08-17,1.355,0,0,-2.18986853076376
2000-08-18,1.33,0,0,-1.86225120980018
2000-08-21,1.339,0,0,0.674412447537295
2000-08-22,1.375,0,0,2.65306644094991
2000-08-23,1.341,0,0,-2.50381268189931
2000-08-24,1.399,0,0,4.23420913838027
2000-08-25,1.4,0,0,0.0714540937868628
2000-08-28,1.38,0,0,-1.43887374520997
2000-08-29,1.439,0,0,4.18649287361175
2000-08-30,1.414,0,0,-1.75258604308499
2000-08-31,1.403,0,0,-0.780976635405701
2000-09-01,1.381,0,0,-1.58049266931688
2000-09-04,1.405,0,0,1.7229428358554
2000-09-05,1.4,0,0,-0.356506616449626
2000-09-06,1.401,0,0,0.0714030733657195
2000-09-07,1.367,0,0,-2.45677096130574
2000-09-08,1.349,0,0,-1.32549805161936
2000-09-11,1.33,0,0,-1.41846349919564
2000-09-12,1.31,0,0,-1.51518050206022
2000-09-13,1.278,0,0,-2.47307812577171
2000-09-14,1.29,0,0,0.93458624182376
2000-09-15,1.278,0,0,-0.934586241823766
2000-09-18,1.195,0,0,-6.7150170571869
2000-09-19,1.22,0,0,2.07046733616912
2000-09-20,1.159,0,0,-5.12932943875505
2000-09-21,1.16,0,0,0.0862440760658482
2000-09-22,1.068,0,0,-8.26322645802701
2000-09-25,1.161,0,0,8.34939621777513
2000-09-26,1.123,0,0,-3.32780269594484
2000-09-27,1.14,0,0,1.50245866500979
2000-09-28,1.145,0,0,0.4376374599799
2000-09-29,1.153,0,0,0.696260428071911
2000-10-02,1.165,0,0,1.03538457307418
2000-10-03,1.211,0,0,3.87253775532913
2000-10-04,1.156,0,0,-4.64806943207697
2000-10-05,1.144,0,0,-1.04348772925796
2000-10-06,1.136,0,0,-0.701757265864653
2000-10-09,1.114,0,0,-1.95561787938671
2000-10-10,1.104,0,0,-0.901719365018875
2000-10-11,1.044,0,0,-5.58804583944566
2000-10-12,1.038,0,0,-0.576370471675013
2000-10-13,1.02,0,0,-1.74931574475172
2000-10-16,1.099,0,0,7.45980481253045
2000-10-17,1.12,0,0,1.89280098855191
