"Date","R","SD"
2006-10-03,-0.463415073726831,2.27744366772613
2006-10-04,0.409194650436028,2.26664073682082
2006-10-05,2.57930499599707,2.26634384923789
2006-10-06,1.60990369849637,2.27012009314505
2006-10-09,2.33739570096432,2.2665547837974
2006-10-10,1.34481253698265,2.25886463584375
2006-10-11,-1.58719337291249,2.2586728844273
2006-10-12,1.03424017726085,2.25324750212125
2006-10-13,1.18494577525271,2.25362063988785
2006-10-16,-1.86628311295045,2.24865363840178
2006-10-17,-0.451819263257254,2.24761865478364
2006-10-18,-0.144053324631738,2.24784318390352
2006-10-19,-0.00300331866736644,2.24789131089333
2006-10-20,-0.042055935012608,2.24785928063332
2006-10-23,1.47633871879506,2.24775239344127
2006-10-24,1.81601810595469,2.24782085539564
2006-10-25,1.87782719629473,2.24406066340142
2006-10-26,0.205221825531858,2.24446634336771
2006-10-27,0.847763055229482,2.23596334199715
2006-10-30,-3.08210683969513,2.23588571878915
2006-10-31,0.0756759939482964,2.24410072877987
2006-11-01,1.18584180643945,2.24371199414353
2006-11-02,0.464703512611582,2.24469810526519
2006-11-03,0.667448782625615,2.24228438886241
2006-11-07,-1.42873888982691,2.23985567342529
2006-11-08,-6.7547918381761,2.24188393498189
2006-11-09,0.85710860643799,2.28365305503822
2006-11-10,-0.413812719806378,2.28403609885174
2006-11-13,-0.449466631133888,2.28292012713872
2006-11-14,-0.105285985014682,2.28252456415083
2006-11-15,0.154794000135687,2.28231414467348
2006-11-16,-0.994847476381838,2.28064551947565
2006-11-17,-0.09064908486891,2.27862755558467
2006-11-20,0.514769334095174,2.2770536704346
2006-11-21,0.362511725473376,2.27721538935897
2006-11-22,0.162079641503543,2.27645357073857
2006-11-23,-0.872712337634669,2.27645425120197
2006-11-24,-1.83578656235801,2.27718091169521
2006-11-27,-0.642036169037697,2.28021876208344
2006-11-28,-1.76748485029344,2.28035548875928
2006-11-29,1.89622227594579,2.28252989164849
2006-11-30,0.845535575841623,2.28478363325784
2006-12-01,1.51925694740045,2.2847707415743
2006-12-04,-0.157183308061661,2.28378467675194
2006-12-05,0.392495990178014,2.27643765627615
2006-12-06,-0.23531268211635,2.26494947396872
2006-12-07,-0.535434350059517,2.26287661255171
2006-12-08,-0.218143966622097,2.2631384474901
2006-12-11,-1.9075584401845,2.23770770204976
2006-12-12,-2.87987440509931,2.2405194116067
2006-12-13,-0.980923386535471,2.24800163795707
2006-12-14,0.74491350418726,2.24876449039461
2006-12-15,0.656784130269627,2.24922792015734
2006-12-18,0.36961298761186,2.24862090569671
2006-12-19,-2.01973293325697,2.24728770850117
2006-12-20,0.415926537957714,2.25052942691933
2006-12-21,-0.567296464433375,2.25016274485481
2006-12-22,0.42996371243977,2.25041388757674
2006-12-25,-0.177807645604408,2.25046420869077
2006-12-26,-0.346457569175986,2.25047902553704
